User_ID,Platform,Subscription_Tier,AI_Feature_Used,User_Mood_Pre_Watch,Device_Type,Content_Type,Region,Data_Privacy_Setting,Engagement_Score,Daily_Viewing_Time_Min,Churn_Risk_Probability,Monthly_Subscription_Cost_USD,AI_Feature_Satisfaction,Content_Items_Watched,Weekly_Sessions
USR-04496,YouTube,Standard,Virtual Background Sync,Energetic,Apple Vision Pro,Shorts,Middle East & Africa,High,60,104,0.6718,13.73,6.24,35,2
USR-04497,YouTube,Premium AI-Plus,Personalized Story Ending,Bored,AI-Integrated TV,Movies,North America,Low,44,182,0.2504,21.36,5.08,2,6
USR-04498,YouTube,Ad-Supported,AI-Generated Summary,Happy,Smart Glasses,Movies,Asia Pacific,Medium,56,66,0.5336,0.66,5.46,1,2
USR-04499,Prime Video,Standard,Personalized Story Ending,Stressed,Smart Glasses,Movies,Middle East & Africa,Medium,50,118,0.0786,11.64,5.46,1,6
USR-04500,Disney+ AI,Premium AI-Plus,Personalized Story Ending,Bored,AI-Integrated TV,Movies,Asia Pacific,High,65,168,0.2499,29.97,7.74,2,5
USR-04501,Netflix,Ad-Supported,Virtual Background Sync,Energetic,Foldable Phone,Shorts,Europe,Medium,73,37,0.0083,4.35,8.55,12,1
USR-04502,YouTube,Premium AI-Plus,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Education,Asia Pacific,Low,89,125,0.3796,24.85,9.93,6,7
USR-04503,TikTok,Standard,Mood-Based Playlist,Happy,AI-Integrated TV,Movies,Asia Pacific,Low,94,14,0.1216,11.06,9.86,1,1
USR-04504,YouTube,Premium AI-Plus,Mood-Based Playlist,Stressed,Foldable Phone,Movies,Europe,Medium,82,218,0.6047,32.45,8.72,2,7
USR-04505,Netflix,Standard,Personalized Story Ending,Happy,AI-Integrated TV,Education,Asia Pacific,Medium,70,34,0.5153,12.48,7.45,2,1
USR-04506,YouTube,Standard,Mood-Based Playlist,Energetic,AI-Integrated TV,Shorts,Middle East & Africa,High,69,146,0.206,11.36,6.82,49,4
USR-04507,YouTube,Premium AI-Plus,Mood-Based Playlist,Stressed,AI-Integrated TV,Shorts,Europe,Low,66,111,0.5324,27.45,7.67,37,4
USR-04508,Netflix,Ad-Supported,AI-Generated Summary,Energetic,AI-Integrated TV,Shorts,Europe,Medium,78,113,0.1249,3.62,8.3,38,6
USR-04509,Disney+ AI,Standard,Mood-Based Playlist,Happy,Foldable Phone,Movies,Europe,Medium,32,76,0.2948,11.59,3.73,1,1
USR-04510,YouTube,Premium AI-Plus,Real-time Voice Dubbing,Energetic,Apple Vision Pro,Movies,Middle East & Africa,Medium,86,111,0.3009,23.58,8.64,1,5
USR-04511,TikTok,Premium AI-Plus,Virtual Background Sync,Energetic,AI-Integrated TV,Education,North America,Low,58,109,0.0541,28.07,5.94,5,6
USR-04512,TikTok,Premium AI-Plus,Virtual Background Sync,Energetic,Foldable Phone,Shorts,Latin America,Medium,31,56,0.1946,27.47,3.28,19,1
USR-04513,Prime Video,Standard,Mood-Based Playlist,Bored,AI-Integrated TV,Movies,Middle East & Africa,Medium,35,218,0.4396,12.85,3.81,2,6
USR-04514,Netflix,Standard,Virtual Background Sync,Energetic,Foldable Phone,Education,Europe,Medium,83,48,0.3609,15.13,8.74,2,3
USR-04515,Netflix,Standard,Mood-Based Playlist,Happy,Foldable Phone,Shorts,Europe,Medium,36,78,0.1035,9.08,4.65,26,3
USR-04516,YouTube,Standard,Personalized Story Ending,Stressed,AI-Integrated TV,Movies,Asia Pacific,Medium,53,222,0.1152,12.95,5.9,2,7
USR-04517,YouTube,Standard,Mood-Based Playlist,Stressed,Foldable Phone,Education,Europe,High,56,175,0.1228,9.85,6.3,8,7
USR-04518,YouTube,Ad-Supported,Virtual Background Sync,Bored,Apple Vision Pro,Gaming,North America,Medium,42,145,0.3054,3.7,4.63,4,2
USR-04519,Disney+ AI,Ad-Supported,Mood-Based Playlist,Energetic,AI-Integrated TV,Gaming,North America,High,63,87,0.5137,0.99,6.33,2,3
USR-04520,YouTube,Standard,Mood-Based Playlist,Happy,Smart Glasses,Movies,Middle East & Africa,Medium,81,94,0.1474,12.97,8.22,1,2
USR-04521,Netflix,Ad-Supported,AI-Generated Summary,Happy,AI-Integrated TV,Movies,Latin America,Medium,88,118,0.1455,3.65,9.48,1,4
USR-04522,YouTube,Ad-Supported,Personalized Story Ending,Anxious,AI-Integrated TV,Education,North America,High,44,104,0.385,3.66,5.09,5,3
USR-04523,Disney+ AI,Ad-Supported,Mood-Based Playlist,Happy,Foldable Phone,Movies,North America,High,56,76,0.2576,3.94,6.52,1,1
USR-04524,Prime Video,Premium AI-Plus,Mood-Based Playlist,Happy,AI-Integrated TV,Education,Europe,Low,78,104,0.2568,34.62,8.77,5,2
USR-04525,Disney+ AI,Premium AI-Plus,Virtual Background Sync,Stressed,Apple Vision Pro,Gaming,North America,Medium,56,105,0.1772,27.11,5.94,3,5
USR-04526,TikTok,Standard,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Shorts,Asia Pacific,Low,25,166,0.3721,14.69,2.83,55,7
USR-04527,Disney+ AI,Premium AI-Plus,Personalized Story Ending,Anxious,Foldable Phone,Education,North America,Low,60,74,0.0795,28.75,7.05,3,1
USR-04528,TikTok,Premium AI-Plus,Real-time Voice Dubbing,Happy,Smart Glasses,Education,Asia Pacific,High,94,79,0.1688,20.64,10.0,4,3
USR-04529,YouTube,Ad-Supported,Personalized Story Ending,Happy,AI-Integrated TV,Education,Middle East & Africa,High,31,101,0.2602,2.03,4.35,5,2
USR-04530,TikTok,Ad-Supported,Mood-Based Playlist,Anxious,Foldable Phone,Shorts,Latin America,Medium,79,111,0.6137,1.38,8.34,37,5
USR-04531,Disney+ AI,Ad-Supported,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Shorts,Asia Pacific,Medium,75,133,0.2566,0.67,7.54,44,5
USR-04532,YouTube,Ad-Supported,Personalized Story Ending,Happy,Foldable Phone,Movies,Middle East & Africa,High,56,90,0.1797,3.33,6.64,1,3
USR-04533,TikTok,Standard,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Movies,North America,High,69,48,0.0981,13.24,7.67,1,1
USR-04534,YouTube,Ad-Supported,Mood-Based Playlist,Happy,AI-Integrated TV,Education,North America,High,70,98,0.3486,4.29,7.36,4,2
USR-04535,YouTube,Premium AI-Plus,Virtual Background Sync,Anxious,AI-Integrated TV,Education,Europe,High,55,47,0.3903,30.92,5.99,2,2
USR-04536,Netflix,Standard,Personalized Story Ending,Stressed,Apple Vision Pro,Movies,Latin America,Medium,63,136,0.2183,10.19,6.96,1,2
USR-04537,TikTok,Standard,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Gaming,North America,Low,52,111,0.1886,15.28,5.5,3,6
USR-04538,Prime Video,Premium AI-Plus,Real-time Voice Dubbing,Energetic,Foldable Phone,Education,Asia Pacific,Low,89,81,0.5741,29.16,9.49,4,1
USR-04539,Netflix,Premium AI-Plus,Personalized Story Ending,Bored,AI-Integrated TV,Shorts,Latin America,Low,50,166,0.1776,24.22,5.47,55,4
USR-04540,YouTube,Premium AI-Plus,Virtual Background Sync,Anxious,AI-Integrated TV,Movies,North America,Medium,60,65,0.1087,34.78,6.1,1,3
USR-04541,Netflix,Premium AI-Plus,Personalized Story Ending,Happy,AI-Integrated TV,Movies,Asia Pacific,Low,74,107,0.2344,29.57,8.07,1,2
USR-04542,Netflix,Premium AI-Plus,Real-time Voice Dubbing,Happy,Foldable Phone,Shorts,Latin America,Medium,70,49,0.2843,25.46,7.65,16,2
USR-04543,Apple TV+,Standard,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Education,North America,High,53,155,0.1817,9.74,5.61,7,5
USR-04544,YouTube,Premium AI-Plus,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Movies,Middle East & Africa,High,39,149,0.59,25.62,4.16,2,5
USR-04545,YouTube,Ad-Supported,Real-time Voice Dubbing,Energetic,AI-Integrated TV,Shorts,Middle East & Africa,Low,52,94,0.2034,0.71,5.4,31,4
USR-04546,YouTube,Standard,Virtual Background Sync,Anxious,AI-Integrated TV,Gaming,Middle East & Africa,Low,53,87,0.144,14.5,5.82,2,1
USR-04547,Apple TV+,Standard,AI-Generated Summary,Anxious,Apple Vision Pro,Gaming,Europe,High,69,87,0.3607,14.04,6.88,2,2
USR-04548,YouTube,Ad-Supported,Personalized Story Ending,Bored,Foldable Phone,Education,Europe,High,85,136,0.1273,1.84,9.52,6,6
USR-04549,Disney+ AI,Ad-Supported,Mood-Based Playlist,Bored,Apple Vision Pro,Gaming,North America,High,78,120,0.1778,4.23,8.41,3,7
USR-04550,YouTube,Ad-Supported,Mood-Based Playlist,Happy,AI-Integrated TV,Shorts,Europe,High,76,85,0.117,0.9,8.22,28,3
USR-04551,Netflix,Ad-Supported,AI-Generated Summary,Stressed,Foldable Phone,Education,Europe,Low,89,172,0.2362,0.63,8.97,8,3
USR-04552,TikTok,Ad-Supported,AI-Generated Summary,Bored,AI-Integrated TV,Shorts,Latin America,High,42,150,0.3839,1.05,4.45,50,7
USR-04553,Netflix,Standard,Mood-Based Playlist,Happy,Apple Vision Pro,Shorts,Europe,Low,40,29,0.4002,15.69,4.42,10,1
USR-04554,TikTok,Premium AI-Plus,AI-Generated Summary,Energetic,Foldable Phone,Movies,Europe,Low,98,130,0.0727,28.78,10.0,1,3
USR-04555,YouTube,Standard,Mood-Based Playlist,Energetic,Apple Vision Pro,Shorts,Europe,Medium,65,96,0.1898,14.1,7.13,32,4
USR-04556,Disney+ AI,Standard,Mood-Based Playlist,Anxious,Foldable Phone,Movies,Latin America,High,21,106,0.0556,14.5,2.69,1,3
USR-04557,Disney+ AI,Ad-Supported,AI-Generated Summary,Stressed,Foldable Phone,Education,Latin America,Medium,69,170,0.2933,3.18,7.31,8,6
USR-04558,Disney+ AI,Premium AI-Plus,AI-Generated Summary,Bored,AI-Integrated TV,Movies,Latin America,Low,46,125,0.7245,20.98,5.2,1,6
USR-04559,Netflix,Ad-Supported,Mood-Based Playlist,Happy,Foldable Phone,Movies,Europe,High,56,52,0.2802,1.19,6.31,1,7
USR-04560,Disney+ AI,Ad-Supported,Personalized Story Ending,Stressed,AI-Integrated TV,Education,North America,Low,63,183,0.3892,5.43,7.2,8,4
USR-04561,Apple TV+,Standard,Real-time Voice Dubbing,Happy,Apple Vision Pro,Gaming,Asia Pacific,High,35,119,0.2072,15.26,4.04,3,2
USR-04562,YouTube,Premium AI-Plus,Personalized Story Ending,Stressed,Foldable Phone,Gaming,Europe,High,46,170,0.1774,34.82,5.58,5,4
USR-04563,YouTube,Premium AI-Plus,Virtual Background Sync,Bored,Foldable Phone,Gaming,Europe,Low,68,196,0.2563,27.78,6.58,6,10
USR-04564,Prime Video,Premium AI-Plus,Mood-Based Playlist,Stressed,Apple Vision Pro,Movies,North America,Medium,89,83,0.1548,26.8,9.44,1,3
USR-04565,Netflix,Standard,Virtual Background Sync,Anxious,AI-Integrated TV,Movies,Asia Pacific,Low,62,42,0.4213,11.13,6.39,1,4
USR-04566,TikTok,Standard,AI-Generated Summary,Happy,AI-Integrated TV,Gaming,Latin America,Medium,26,92,0.089,14.05,2.82,3,3
USR-04567,Disney+ AI,Standard,Real-time Voice Dubbing,Energetic,Smart Glasses,Education,Latin America,Medium,55,97,0.5961,14.7,5.95,4,2
USR-04568,Netflix,Ad-Supported,Virtual Background Sync,Happy,Apple Vision Pro,Shorts,North America,Medium,44,71,0.2103,2.65,5.08,24,2
USR-04569,TikTok,Ad-Supported,AI-Generated Summary,Anxious,AI-Integrated TV,Movies,Europe,Medium,83,126,0.3657,0.54,8.73,1,2
USR-04570,TikTok,Premium AI-Plus,Virtual Background Sync,Happy,AI-Integrated TV,Movies,North America,Medium,75,44,0.5593,24.32,7.36,1,4
USR-04571,YouTube,Premium AI-Plus,Virtual Background Sync,Anxious,Foldable Phone,Shorts,Europe,Medium,100,88,0.5567,25.0,9.8,29,5
USR-04572,Prime Video,Ad-Supported,AI-Generated Summary,Anxious,AI-Integrated TV,Movies,Europe,Medium,50,82,0.4443,5.41,5.63,1,1
USR-04573,Netflix,Ad-Supported,Mood-Based Playlist,Happy,Apple Vision Pro,Movies,Asia Pacific,High,71,74,0.3766,5.67,7.45,1,2
USR-04574,YouTube,Ad-Supported,Real-time Voice Dubbing,Anxious,Smart Glasses,Shorts,Middle East & Africa,Medium,72,104,0.0802,0.68,7.62,35,3
USR-04575,Prime Video,Standard,Personalized Story Ending,Happy,Apple Vision Pro,Shorts,Middle East & Africa,Medium,65,81,0.3401,10.59,7.14,27,3
USR-04576,Netflix,Ad-Supported,AI-Generated Summary,Energetic,AI-Integrated TV,Shorts,Asia Pacific,Low,81,13,0.6759,2.36,8.47,4,1
USR-04577,Prime Video,Standard,Personalized Story Ending,Stressed,Foldable Phone,Movies,Asia Pacific,Medium,71,151,0.3161,15.24,7.69,2,7
USR-04578,Netflix,Ad-Supported,Personalized Story Ending,Anxious,AI-Integrated TV,Movies,Latin America,Low,71,105,0.3213,4.28,7.85,1,1
USR-04579,YouTube,Ad-Supported,Personalized Story Ending,Energetic,Apple Vision Pro,Movies,North America,Medium,61,46,0.601,1.01,6.78,1,1
USR-04580,Netflix,Ad-Supported,Mood-Based Playlist,Bored,Apple Vision Pro,Shorts,Latin America,Medium,51,173,0.3393,3.69,6.02,58,6
USR-04581,TikTok,Premium AI-Plus,Virtual Background Sync,Happy,Foldable Phone,Movies,Europe,High,75,84,0.2836,24.93,7.59,1,3
USR-04582,Prime Video,Ad-Supported,AI-Generated Summary,Anxious,Foldable Phone,Education,Asia Pacific,Low,79,47,0.2807,4.55,8.25,2,1
USR-04583,Prime Video,Standard,Virtual Background Sync,Happy,Foldable Phone,Movies,North America,High,57,93,0.3145,15.01,5.4,1,3
USR-04584,Apple TV+,Standard,Virtual Background Sync,Energetic,AI-Integrated TV,Gaming,Asia Pacific,Low,48,50,0.4547,13.07,4.84,1,4
USR-04585,TikTok,Premium AI-Plus,Real-time Voice Dubbing,Energetic,Foldable Phone,Movies,North America,Medium,90,93,0.627,34.36,9.54,1,3
USR-04586,Disney+ AI,Ad-Supported,Mood-Based Playlist,Energetic,AI-Integrated TV,Shorts,North America,Medium,69,109,0.3839,3.97,7.19,36,2
USR-04587,YouTube,Standard,Personalized Story Ending,Happy,AI-Integrated TV,Gaming,Middle East & Africa,High,60,161,0.3291,9.44,6.15,5,3
USR-04588,Prime Video,Ad-Supported,AI-Generated Summary,Bored,Foldable Phone,Movies,Europe,Medium,70,165,0.1049,1.68,7.18,2,6
USR-04589,TikTok,Standard,AI-Generated Summary,Happy,AI-Integrated TV,Shorts,Europe,Low,66,60,0.2732,14.81,7.23,20,1
USR-04590,Prime Video,Standard,Personalized Story Ending,Energetic,Foldable Phone,Movies,Asia Pacific,Low,66,29,0.1463,11.74,7.46,1,1
USR-04591,YouTube,Premium AI-Plus,Real-time Voice Dubbing,Energetic,Foldable Phone,Shorts,Asia Pacific,Medium,52,103,0.5506,24.89,5.51,34,4
USR-04592,YouTube,Premium AI-Plus,AI-Generated Summary,Happy,AI-Integrated TV,Education,Asia Pacific,High,68,70,0.066,30.74,6.69,3,4
USR-04593,Disney+ AI,Premium AI-Plus,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Shorts,Europe,High,89,5,0.0436,27.8,9.18,2,1
USR-04594,Netflix,Premium AI-Plus,Mood-Based Playlist,Bored,Apple Vision Pro,Gaming,Latin America,Medium,75,150,0.188,22.23,8.32,4,4
USR-04595,Netflix,Ad-Supported,Mood-Based Playlist,Bored,Apple Vision Pro,Movies,Asia Pacific,High,68,138,0.1982,1.11,7.62,1,6
USR-04596,Apple TV+,Standard,Virtual Background Sync,Bored,AI-Integrated TV,Shorts,Middle East & Africa,Medium,26,213,0.3088,10.93,2.79,71,6
USR-04597,YouTube,Ad-Supported,Virtual Background Sync,Happy,Foldable Phone,Gaming,Middle East & Africa,Low,69,57,0.3138,5.96,6.81,2,2
USR-04598,Netflix,Ad-Supported,Virtual Background Sync,Stressed,AI-Integrated TV,Movies,Asia Pacific,Low,76,170,0.2302,2.76,7.63,2,6
USR-04599,YouTube,Standard,Real-time Voice Dubbing,Stressed,Foldable Phone,Movies,Middle East & Africa,Medium,67,148,0.2263,15.92,7.08,2,5
USR-04600,YouTube,Standard,Personalized Story Ending,Stressed,AI-Integrated TV,Movies,Europe,High,83,165,0.2441,10.05,8.67,2,6
USR-04601,TikTok,Standard,Personalized Story Ending,Bored,Smart Glasses,Movies,North America,Medium,48,182,0.1659,9.28,5.65,2,3
USR-04602,Apple TV+,Premium AI-Plus,AI-Generated Summary,Happy,AI-Integrated TV,Education,Europe,Low,49,97,0.1417,27.31,5.11,4,8
USR-04603,Apple TV+,Standard,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Movies,Asia Pacific,Medium,46,71,0.6846,12.21,5.71,1,2
USR-04604,TikTok,Premium AI-Plus,Real-time Voice Dubbing,Happy,AI-Integrated TV,Movies,North America,Low,100,68,0.3886,21.11,10.0,1,1
USR-04605,Disney+ AI,Premium AI-Plus,AI-Generated Summary,Anxious,Apple Vision Pro,Movies,Latin America,High,100,65,0.2102,28.41,10.0,1,3
USR-04606,YouTube,Premium AI-Plus,Personalized Story Ending,Bored,Foldable Phone,Movies,Asia Pacific,Low,100,234,0.2537,30.58,10.0,2,9
USR-04607,Prime Video,Ad-Supported,Mood-Based Playlist,Bored,Smart Glasses,Shorts,Asia Pacific,High,51,160,0.552,4.34,5.76,53,5
USR-04608,Netflix,Standard,Personalized Story Ending,Happy,AI-Integrated TV,Movies,North America,Medium,50,94,0.1922,9.95,5.27,1,2
USR-04609,Netflix,Standard,Real-time Voice Dubbing,Stressed,Smart Glasses,Movies,Europe,Medium,73,169,0.1852,10.85,7.96,2,6
USR-04610,Apple TV+,Premium AI-Plus,AI-Generated Summary,Bored,Foldable Phone,Movies,Middle East & Africa,Medium,100,119,0.5268,25.32,10.0,1,6
USR-04611,Prime Video,Ad-Supported,AI-Generated Summary,Energetic,Smart Glasses,Gaming,North America,High,53,133,0.2753,5.51,5.53,4,3
USR-04612,YouTube,Ad-Supported,Virtual Background Sync,Happy,AI-Integrated TV,Shorts,Middle East & Africa,Medium,82,57,0.367,4.8,8.3,19,4
USR-04613,TikTok,Ad-Supported,AI-Generated Summary,Stressed,AI-Integrated TV,Gaming,Latin America,Medium,53,150,0.4646,1.05,5.82,4,3
USR-04614,YouTube,Ad-Supported,Personalized Story Ending,Stressed,Apple Vision Pro,Movies,Europe,Low,59,181,0.2486,5.5,6.69,2,5
USR-04615,YouTube,Premium AI-Plus,Mood-Based Playlist,Anxious,AI-Integrated TV,Movies,Middle East & Africa,Low,89,49,0.4519,25.17,9.72,1,2
USR-04616,YouTube,Ad-Supported,Real-time Voice Dubbing,Anxious,Apple Vision Pro,Education,Europe,Medium,45,79,0.1673,5.1,5.16,4,5
USR-04617,Netflix,Standard,Virtual Background Sync,Energetic,AI-Integrated TV,Movies,Asia Pacific,Medium,73,95,0.2871,13.51,7.73,1,2
USR-04618,TikTok,Standard,Virtual Background Sync,Bored,AI-Integrated TV,Shorts,North America,Medium,78,234,0.4909,10.15,8.19,78,8
USR-04619,YouTube,Standard,AI-Generated Summary,Bored,Smart Glasses,Movies,North America,High,51,127,0.101,10.95,5.36,1,4
USR-04620,TikTok,Ad-Supported,Personalized Story Ending,Energetic,Foldable Phone,Movies,North America,Low,75,109,0.2181,5.0,8.27,1,2
USR-04621,Netflix,Standard,Personalized Story Ending,Bored,Foldable Phone,Shorts,Asia Pacific,Low,59,184,0.2035,12.22,6.81,61,9
USR-04622,Apple TV+,Standard,Personalized Story Ending,Stressed,AI-Integrated TV,Shorts,North America,Medium,81,146,0.5321,13.98,8.36,49,8
USR-04623,TikTok,Premium AI-Plus,Personalized Story Ending,Happy,AI-Integrated TV,Movies,Latin America,Medium,89,96,0.0404,21.0,10.0,1,1
USR-04624,Prime Video,Standard,Virtual Background Sync,Energetic,Foldable Phone,Shorts,Middle East & Africa,Low,65,121,0.1236,10.36,6.83,40,3
USR-04625,Netflix,Premium AI-Plus,AI-Generated Summary,Anxious,Foldable Phone,Shorts,Latin America,Medium,48,127,0.1482,24.41,5.45,42,6
USR-04626,TikTok,Ad-Supported,AI-Generated Summary,Bored,Apple Vision Pro,Shorts,Latin America,Medium,39,126,0.3697,1.46,4.09,42,4
USR-04627,Prime Video,Premium AI-Plus,Real-time Voice Dubbing,Stressed,Foldable Phone,Gaming,North America,Low,86,162,0.1448,24.92,8.82,5,9
USR-04628,YouTube,Standard,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Gaming,North America,Medium,71,146,0.182,11.03,7.47,4,3
USR-04629,Netflix,Standard,Virtual Background Sync,Energetic,AI-Integrated TV,Movies,Europe,Low,52,60,0.0054,11.2,5.41,1,1
USR-04630,YouTube,Standard,AI-Generated Summary,Stressed,Foldable Phone,Movies,North America,High,81,201,0.1388,13.31,8.37,2,7
USR-04631,YouTube,Ad-Supported,Virtual Background Sync,Happy,Smart Glasses,Gaming,Asia Pacific,Medium,88,126,0.0755,0.27,8.98,4,4
USR-04632,YouTube,Ad-Supported,Mood-Based Playlist,Happy,Foldable Phone,Movies,Asia Pacific,Low,56,140,0.3554,4.23,6.09,1,6
USR-04633,YouTube,Premium AI-Plus,Real-time Voice Dubbing,Anxious,Foldable Phone,Education,North America,Medium,68,54,0.0991,24.09,7.01,2,1
USR-04634,YouTube,Premium AI-Plus,Mood-Based Playlist,Bored,AI-Integrated TV,Gaming,North America,Medium,100,170,0.2904,29.34,10.0,5,3
USR-04635,TikTok,Ad-Supported,Personalized Story Ending,Anxious,Foldable Phone,Movies,Latin America,Medium,51,111,0.4805,3.83,5.93,1,6
USR-04636,Netflix,Standard,AI-Generated Summary,Energetic,AI-Integrated TV,Gaming,Europe,Medium,31,103,0.3377,11.07,3.57,3,6
USR-04637,YouTube,Standard,Personalized Story Ending,Energetic,Foldable Phone,Movies,Middle East & Africa,High,70,32,0.0415,11.84,8.01,1,5
USR-04638,TikTok,Standard,Real-time Voice Dubbing,Bored,Foldable Phone,Movies,Asia Pacific,High,84,209,0.3353,10.35,9.1,2,6
USR-04639,Netflix,Ad-Supported,Mood-Based Playlist,Anxious,AI-Integrated TV,Education,Asia Pacific,Low,74,67,0.2961,0.36,7.97,3,2
USR-04640,Netflix,Premium AI-Plus,Personalized Story Ending,Bored,Foldable Phone,Gaming,Asia Pacific,Medium,96,130,0.1408,22.94,10.0,4,5
USR-04641,Netflix,Standard,Personalized Story Ending,Happy,AI-Integrated TV,Shorts,North America,Medium,91,125,0.1302,9.19,10.0,42,2
USR-04642,Netflix,Standard,Mood-Based Playlist,Energetic,AI-Integrated TV,Gaming,North America,Low,77,77,0.1776,10.72,8.09,2,3
USR-04643,YouTube,Standard,Personalized Story Ending,Energetic,Smart Glasses,Movies,Middle East & Africa,High,81,140,0.2177,11.21,9.46,1,6
USR-04644,Netflix,Standard,Virtual Background Sync,Bored,Apple Vision Pro,Gaming,Latin America,High,61,164,0.4918,14.05,6.52,5,2
USR-04645,YouTube,Ad-Supported,Personalized Story Ending,Anxious,Apple Vision Pro,Education,Europe,Medium,66,88,0.294,0.27,7.7,4,3
USR-04646,Apple TV+,Premium AI-Plus,Mood-Based Playlist,Stressed,AI-Integrated TV,Gaming,Europe,Low,42,145,0.1789,33.0,5.18,4,2
USR-04647,Prime Video,Ad-Supported,AI-Generated Summary,Energetic,Foldable Phone,Shorts,North America,Low,75,53,0.205,1.72,7.99,18,2
USR-04648,Netflix,Premium AI-Plus,Virtual Background Sync,Anxious,Foldable Phone,Movies,Europe,Low,54,108,0.0561,23.22,5.72,1,2
USR-04649,YouTube,Premium AI-Plus,Real-time Voice Dubbing,Bored,Apple Vision Pro,Education,Middle East & Africa,Medium,92,205,0.5093,27.34,9.8,9,6
USR-04650,YouTube,Standard,Mood-Based Playlist,Energetic,AI-Integrated TV,Movies,Asia Pacific,Low,34,109,0.0783,15.05,3.71,1,1
USR-04651,Prime Video,Standard,Mood-Based Playlist,Anxious,Foldable Phone,Education,Europe,Medium,86,105,0.3567,10.46,9.41,5,3
USR-04652,Prime Video,Ad-Supported,Mood-Based Playlist,Happy,Apple Vision Pro,Movies,Middle East & Africa,High,87,123,0.0077,3.75,9.04,1,1
USR-04653,Netflix,Standard,AI-Generated Summary,Bored,Foldable Phone,Movies,Latin America,Low,82,154,0.399,14.8,8.24,2,6
USR-04654,Netflix,Standard,Real-time Voice Dubbing,Anxious,Foldable Phone,Movies,Europe,High,81,120,0.08,14.53,8.64,1,6
USR-04655,YouTube,Ad-Supported,Mood-Based Playlist,Stressed,AI-Integrated TV,Shorts,Europe,Medium,56,177,0.3023,3.39,5.89,59,4
USR-04656,Prime Video,Ad-Supported,Virtual Background Sync,Bored,AI-Integrated TV,Movies,Asia Pacific,Medium,68,173,0.301,3.8,6.72,2,4
USR-04657,Prime Video,Premium AI-Plus,Mood-Based Playlist,Energetic,AI-Integrated TV,Shorts,Asia Pacific,Low,78,72,0.1834,34.0,8.93,24,1
