Platform,Subscription_Tier,AI_Feature_Used,User_Mood_Pre_Watch,Device_Type,Content_Type,Region,Data_Privacy_Setting,Engagement_Score,Daily_Viewing_Time_Min,Churn_Risk_Probability,Monthly_Subscription_Cost_USD,AI_Feature_Satisfaction,Content_Items_Watched,Weekly_Sessions
Netflix,Premium AI-Plus,AI-Generated Summary,Happy,AI-Integrated TV,Gaming,Asia Pacific,Medium,61,72,0.0893,7.5,7.15,3,4
Prime Video,Premium AI-Plus,AI-Generated Summary,Anxious,Foldable Phone,Shorts,Europe,Low,100,215,0.0532,20.77,8.73,2,5
Apple TV+,Standard,Virtual Background Sync,Stressed,Foldable Phone,Gaming,North America,High,99,204,0.2351,15.98,8.11,1,1
YouTube,Standard,Personalized Story Ending,Anxious,Smart Glasses,Shorts,Latin America,Low,80,118,0.3925,14.71,9.42,1,2
YouTube,Standard,Personalized Story Ending,Bored,Foldable Phone,Shorts,Europe,Medium,62,228,0.1301,13.58,5.02,1,8
Prime Video,Standard,Mood-Based Playlist,Bored,Foldable Phone,Shorts,Asia Pacific,Low,100,197,0.1081,12.03,10.0,17,5
TikTok,Standard,Virtual Background Sync,Anxious,Foldable Phone,Movies,North America,Low,90,158,0.2425,14.42,7.97,1,1
YouTube,Standard,AI-Generated Summary,Anxious,Apple Vision Pro,Shorts,North America,Low,30,63,0.5539,23.05,8.09,1,4
TikTok,Standard,Mood-Based Playlist,Energetic,AI-Integrated TV,Shorts,Asia Pacific,Low,77,85,0.1575,11.38,10.0,22,7
YouTube,Premium AI-Plus,Personalized Story Ending,Stressed,Apple Vision Pro,Movies,North America,Low,90,130,0.0025,29.15,9.6,1,1
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Energetic,Apple Vision Pro,Shorts,Europe,Medium,93,46,0.1944,15.01,6.18,1,3
TikTok,Ad-Supported,Virtual Background Sync,Energetic,Foldable Phone,Movies,Europe,Low,61,140,0.1039,12.47,9.42,1,3
YouTube,Standard,AI-Generated Summary,Stressed,AI-Integrated TV,Education,North America,Low,59,169,0.1352,15.63,5.63,1,5
YouTube,Standard,AI-Generated Summary,Energetic,Foldable Phone,Movies,Asia Pacific,Medium,91,98,0.1903,21.46,2.25,1,4
Prime Video,Premium AI-Plus,Virtual Background Sync,Anxious,Foldable Phone,Gaming,Europe,Low,55,209,0.3143,4.73,8.54,44,6
YouTube,Ad-Supported,Virtual Background Sync,Anxious,Foldable Phone,Movies,Asia Pacific,Medium,51,195,0.203,16.23,7.38,1,4
YouTube,Standard,Virtual Background Sync,Bored,AI-Integrated TV,Shorts,Europe,High,87,188,0.2988,28.09,8.44,1,1
Disney+ AI,Standard,Personalized Story Ending,Happy,Foldable Phone,Shorts,North America,High,87,115,0.186,14.15,5.5,2,1
Netflix,Standard,Virtual Background Sync,Stressed,Smart Glasses,Shorts,North America,High,100,236,0.0846,13.02,7.64,1,3
YouTube,Premium AI-Plus,Virtual Background Sync,Happy,Apple Vision Pro,Shorts,Europe,Low,78,64,0.1676,17.21,9.01,1,6
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Happy,Foldable Phone,Shorts,Middle East & Africa,High,100,207,0.1647,2.43,8.55,1,3
Apple TV+,Standard,Real-time Voice Dubbing,Energetic,Apple Vision Pro,Movies,Asia Pacific,Low,31,195,0.2582,20.58,10.0,1,5
YouTube,Ad-Supported,Mood-Based Playlist,Bored,AI-Integrated TV,Movies,Asia Pacific,Medium,42,61,0.1692,15.86,10.0,1,7
YouTube,Standard,Personalized Story Ending,Anxious,Smart Glasses,Shorts,Latin America,Medium,77,213,0.0715,11.07,10.0,3,1
Apple TV+,Standard,AI-Generated Summary,Stressed,AI-Integrated TV,Shorts,Asia Pacific,High,70,138,0.1531,22.74,9.4,1,3
Apple TV+,Standard,Mood-Based Playlist,Stressed,Apple Vision Pro,Shorts,Asia Pacific,Medium,81,77,0.173,10.39,6.46,3,5
Prime Video,Standard,Personalized Story Ending,Bored,Foldable Phone,Shorts,Asia Pacific,High,68,108,0.5325,33.28,10.0,3,5
YouTube,Premium AI-Plus,AI-Generated Summary,Stressed,AI-Integrated TV,Movies,Asia Pacific,Medium,73,65,0.385,22.62,9.51,21,5
Prime Video,Premium AI-Plus,AI-Generated Summary,Happy,AI-Integrated TV,Movies,North America,High,53,147,0.0931,13.34,6.19,1,6
Apple TV+,Standard,AI-Generated Summary,Energetic,AI-Integrated TV,Shorts,Asia Pacific,Medium,81,146,0.0686,10.22,8.97,47,3
TikTok,Ad-Supported,Personalized Story Ending,Stressed,AI-Integrated TV,Shorts,Europe,Medium,93,174,0.3375,23.53,10.0,1,5
YouTube,Standard,Personalized Story Ending,Energetic,AI-Integrated TV,Movies,Middle East & Africa,High,74,190,0.6063,10.36,10.0,1,5
Apple TV+,Ad-Supported,Virtual Background Sync,Anxious,Apple Vision Pro,Shorts,Asia Pacific,High,76,43,0.3408,27.52,6.61,2,1
YouTube,Premium AI-Plus,Mood-Based Playlist,Bored,Foldable Phone,Gaming,North America,High,66,123,0.0025,12.93,6.92,1,1
Netflix,Ad-Supported,Mood-Based Playlist,Happy,AI-Integrated TV,Gaming,Europe,Medium,47,97,0.0158,11.96,10.0,2,1
YouTube,Ad-Supported,Virtual Background Sync,Anxious,Foldable Phone,Shorts,Asia Pacific,Low,60,118,0.1582,1.54,9.5,2,3
Netflix,Premium AI-Plus,Mood-Based Playlist,Bored,Foldable Phone,Shorts,Europe,Low,71,131,0.2435,17.12,9.07,1,6
Disney+ AI,Standard,Mood-Based Playlist,Happy,AI-Integrated TV,Shorts,Asia Pacific,Medium,74,197,0.1067,22.73,9.76,1,4
TikTok,Premium AI-Plus,AI-Generated Summary,Anxious,Apple Vision Pro,Education,Asia Pacific,Low,62,105,0.0658,9.21,7.33,1,6
TikTok,Standard,Mood-Based Playlist,Happy,Foldable Phone,Education,Middle East & Africa,High,100,126,0.1167,28.89,8.5,1,5
YouTube,Standard,Virtual Background Sync,Happy,Foldable Phone,Movies,Europe,High,74,151,0.2432,23.3,7.94,2,5
TikTok,Premium AI-Plus,Mood-Based Playlist,Energetic,Smart Glasses,Education,Latin America,Low,70,265,0.2851,10.9,5.74,1,3
YouTube,Standard,Mood-Based Playlist,Anxious,Apple Vision Pro,Movies,Asia Pacific,High,44,175,0.2349,9.78,9.31,1,5
Netflix,Premium AI-Plus,Personalized Story Ending,Happy,Apple Vision Pro,Shorts,Asia Pacific,High,36,78,0.1562,11.82,8.9,2,5
Netflix,Ad-Supported,Virtual Background Sync,Energetic,AI-Integrated TV,Gaming,Asia Pacific,High,94,61,0.3259,6.62,4.34,1,7
Prime Video,Ad-Supported,Virtual Background Sync,Bored,Foldable Phone,Shorts,Europe,Low,88,100,0.2824,4.77,6.18,1,5
Prime Video,Standard,Virtual Background Sync,Bored,AI-Integrated TV,Movies,Middle East & Africa,Low,84,226,0.2284,34.99,7.86,1,1
YouTube,Standard,Mood-Based Playlist,Energetic,AI-Integrated TV,Movies,Asia Pacific,Medium,63,109,0.18,23.44,8.56,31,7
Netflix,Standard,AI-Generated Summary,Stressed,Foldable Phone,Shorts,Middle East & Africa,Medium,96,123,0.1906,10.72,7.34,2,5
YouTube,Standard,Mood-Based Playlist,Happy,Foldable Phone,Movies,Europe,Low,89,95,0.1156,11.45,9.28,1,2
Netflix,Standard,Virtual Background Sync,Energetic,Foldable Phone,Education,Europe,Low,46,181,0.2923,14.08,8.26,2,5
Prime Video,Standard,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Movies,Middle East & Africa,Medium,84,98,0.1642,10.05,5.5,2,7
YouTube,Premium AI-Plus,Mood-Based Playlist,Anxious,Apple Vision Pro,Education,Latin America,Medium,54,111,0.2107,30.21,8.44,3,6
Prime Video,Standard,AI-Generated Summary,Happy,Apple Vision Pro,Shorts,Europe,Medium,61,185,0.0441,3.83,8.85,1,2
TikTok,Standard,Personalized Story Ending,Bored,Foldable Phone,Shorts,Asia Pacific,Low,98,201,0.3951,1.0,8.58,1,5
YouTube,Standard,Mood-Based Playlist,Bored,Smart Glasses,Shorts,Middle East & Africa,Low,93,134,0.054,12.72,10.0,1,1
Prime Video,Ad-Supported,Personalized Story Ending,Bored,Foldable Phone,Movies,Asia Pacific,Medium,72,145,0.0025,8.7,8.54,1,1
Prime Video,Standard,Mood-Based Playlist,Energetic,Foldable Phone,Movies,Europe,Low,95,113,0.2524,15.56,5.81,81,1
Prime Video,Standard,Mood-Based Playlist,Happy,Foldable Phone,Shorts,Asia Pacific,High,81,205,0.0554,10.92,10.0,2,3
Netflix,Standard,AI-Generated Summary,Anxious,AI-Integrated TV,Shorts,Middle East & Africa,High,85,161,0.1929,0.0,8.81,1,5
Prime Video,Standard,Virtual Background Sync,Bored,AI-Integrated TV,Shorts,North America,High,91,140,0.1801,27.88,7.72,2,2
Netflix,Standard,AI-Generated Summary,Energetic,AI-Integrated TV,Shorts,North America,Low,20,140,0.0025,13.52,8.27,2,5
YouTube,Premium AI-Plus,AI-Generated Summary,Happy,AI-Integrated TV,Gaming,Middle East & Africa,Medium,100,141,0.1439,16.36,10.0,1,5
YouTube,Standard,Mood-Based Playlist,Anxious,Foldable Phone,Movies,Europe,Medium,66,165,0.0505,9.62,8.43,3,7
Disney+ AI,Ad-Supported,Virtual Background Sync,Bored,Smart Glasses,Education,North America,Low,97,174,0.013,9.4,7.14,1,4
YouTube,Ad-Supported,AI-Generated Summary,Stressed,Foldable Phone,Shorts,Latin America,Medium,68,148,0.4144,12.87,9.77,2,4
TikTok,Standard,AI-Generated Summary,Energetic,Apple Vision Pro,Movies,North America,High,72,25,0.3667,10.59,6.05,1,7
YouTube,Standard,Mood-Based Playlist,Anxious,Foldable Phone,Shorts,Europe,Medium,85,192,0.3148,0.0,10.0,2,4
Netflix,Standard,Virtual Background Sync,Happy,Foldable Phone,Movies,Asia Pacific,Medium,93,207,0.0241,22.28,9.04,1,5
YouTube,Ad-Supported,AI-Generated Summary,Stressed,AI-Integrated TV,Education,North America,High,57,125,0.1618,34.99,8.45,3,1
YouTube,Standard,Personalized Story Ending,Happy,Smart Glasses,Gaming,Latin America,High,25,149,0.0479,15.14,6.5,58,7
Disney+ AI,Standard,AI-Generated Summary,Energetic,Smart Glasses,Movies,Europe,High,42,46,0.2788,13.11,9.82,1,3
YouTube,Standard,Mood-Based Playlist,Anxious,AI-Integrated TV,Movies,North America,Medium,45,69,0.2424,13.92,8.82,2,2
YouTube,Standard,Real-time Voice Dubbing,Anxious,Foldable Phone,Shorts,Middle East & Africa,High,99,113,0.1893,0.0,10.0,4,7
Apple TV+,Standard,Mood-Based Playlist,Anxious,AI-Integrated TV,Shorts,Asia Pacific,Low,75,19,0.1364,0.0,10.0,1,7
Apple TV+,Standard,Mood-Based Playlist,Happy,Foldable Phone,Shorts,Asia Pacific,Low,100,188,0.4486,10.51,9.21,12,5
Netflix,Standard,Mood-Based Playlist,Stressed,Apple Vision Pro,Shorts,Asia Pacific,Low,58,165,0.2983,5.87,9.06,1,5
Prime Video,Standard,Mood-Based Playlist,Stressed,AI-Integrated TV,Movies,Latin America,High,60,117,0.4432,8.51,5.48,1,5
YouTube,Standard,AI-Generated Summary,Energetic,AI-Integrated TV,Education,Asia Pacific,Low,92,247,0.0025,14.99,8.34,1,3
Prime Video,Ad-Supported,AI-Generated Summary,Energetic,Foldable Phone,Education,Middle East & Africa,High,19,258,0.355,14.7,9.86,10,6
YouTube,Ad-Supported,Mood-Based Playlist,Anxious,Foldable Phone,Education,Europe,Medium,54,113,0.0515,34.99,8.95,4,4
TikTok,Standard,Mood-Based Playlist,Energetic,Apple Vision Pro,Gaming,North America,High,66,225,0.3173,14.31,7.67,29,6
TikTok,Standard,Personalized Story Ending,Anxious,Foldable Phone,Movies,North America,Low,86,125,0.2274,2.48,10.0,21,5
YouTube,Premium AI-Plus,AI-Generated Summary,Bored,AI-Integrated TV,Shorts,Europe,Medium,50,230,0.2382,11.64,7.32,1,5
Prime Video,Ad-Supported,AI-Generated Summary,Happy,AI-Integrated TV,Education,Middle East & Africa,High,90,135,0.0472,34.99,7.29,53,5
Netflix,Standard,Personalized Story Ending,Anxious,AI-Integrated TV,Shorts,Asia Pacific,Low,74,198,0.1269,13.41,8.76,2,6
YouTube,Ad-Supported,Mood-Based Playlist,Happy,AI-Integrated TV,Gaming,North America,Medium,32,122,0.2383,0.17,8.82,1,3
TikTok,Standard,Personalized Story Ending,Energetic,Foldable Phone,Shorts,Asia Pacific,Low,7,109,0.2693,0.39,7.81,1,2
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Happy,Smart Glasses,Gaming,Asia Pacific,Medium,99,34,0.1334,4.49,7.89,3,6
Apple TV+,Premium AI-Plus,Mood-Based Playlist,Energetic,AI-Integrated TV,Movies,Middle East & Africa,Low,97,101,0.166,20.61,3.94,1,1
TikTok,Ad-Supported,AI-Generated Summary,Energetic,AI-Integrated TV,Shorts,North America,High,87,220,0.7583,21.55,8.44,4,5
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Bored,AI-Integrated TV,Shorts,North America,Low,59,139,0.1516,34.26,8.81,3,1
TikTok,Standard,Personalized Story Ending,Bored,Apple Vision Pro,Movies,North America,Low,88,78,0.2658,10.4,7.74,1,5
Netflix,Standard,Personalized Story Ending,Stressed,Smart Glasses,Shorts,Europe,Low,60,232,0.1201,8.84,9.64,1,5
YouTube,Ad-Supported,AI-Generated Summary,Stressed,AI-Integrated TV,Movies,North America,Low,70,97,0.4101,17.2,6.27,1,1
YouTube,Standard,Real-time Voice Dubbing,Stressed,Foldable Phone,Movies,Middle East & Africa,High,37,126,0.0917,16.26,8.22,1,5
YouTube,Ad-Supported,AI-Generated Summary,Stressed,Foldable Phone,Education,Asia Pacific,Medium,84,260,0.0943,20.19,8.51,4,5
Disney+ AI,Ad-Supported,Personalized Story Ending,Happy,Foldable Phone,Shorts,Middle East & Africa,Low,36,200,0.4051,28.59,9.64,3,6
Prime Video,Premium AI-Plus,Mood-Based Playlist,Bored,AI-Integrated TV,Shorts,Europe,High,99,230,0.4676,14.15,9.62,18,1
Disney+ AI,Standard,Mood-Based Playlist,Happy,Foldable Phone,Education,Europe,High,70,151,0.246,12.73,9.31,2,5
TikTok,Standard,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Gaming,Asia Pacific,Medium,65,123,0.409,11.91,10.0,1,3
Apple TV+,Standard,AI-Generated Summary,Happy,Foldable Phone,Shorts,Middle East & Africa,Low,56,15,0.113,9.27,9.86,3,5
TikTok,Standard,Virtual Background Sync,Happy,Foldable Phone,Education,North America,Medium,99,47,0.2165,24.17,6.69,1,2
Disney+ AI,Standard,AI-Generated Summary,Bored,Apple Vision Pro,Shorts,Asia Pacific,Low,86,58,0.3448,24.12,8.75,36,1
Disney+ AI,Standard,Virtual Background Sync,Energetic,Foldable Phone,Shorts,Asia Pacific,High,81,150,0.1519,12.78,7.96,1,8
Disney+ AI,Standard,Mood-Based Playlist,Energetic,Foldable Phone,Movies,Europe,Medium,93,70,0.2856,23.93,8.93,1,6
Netflix,Ad-Supported,Virtual Background Sync,Happy,Foldable Phone,Education,North America,Medium,100,170,0.4828,29.57,7.54,1,1
Apple TV+,Premium AI-Plus,Mood-Based Playlist,Energetic,Foldable Phone,Gaming,Europe,Low,35,105,0.4535,34.99,9.04,3,5
YouTube,Standard,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Shorts,Latin America,High,98,265,0.1575,19.58,7.6,1,5
YouTube,Standard,Mood-Based Playlist,Energetic,AI-Integrated TV,Education,Asia Pacific,Medium,33,213,0.0749,7.93,6.9,1,2
Disney+ AI,Standard,Mood-Based Playlist,Happy,Apple Vision Pro,Gaming,Europe,Low,45,130,0.1377,32.77,8.93,1,5
YouTube,Standard,Virtual Background Sync,Anxious,Foldable Phone,Education,Middle East & Africa,High,45,191,0.1623,13.69,1.85,1,3
Disney+ AI,Standard,AI-Generated Summary,Anxious,Smart Glasses,Shorts,Europe,High,100,156,0.0556,10.96,6.41,3,4
TikTok,Premium AI-Plus,Real-time Voice Dubbing,Happy,AI-Integrated TV,Movies,Asia Pacific,High,99,233,0.1933,12.89,9.3,1,5
YouTube,Ad-Supported,AI-Generated Summary,Energetic,AI-Integrated TV,Shorts,Europe,Medium,19,54,0.3776,10.93,8.18,1,1
YouTube,Standard,Virtual Background Sync,Energetic,Apple Vision Pro,Education,Latin America,High,95,74,0.0736,34.58,6.18,1,4
YouTube,Premium AI-Plus,Virtual Background Sync,Bored,Apple Vision Pro,Shorts,Latin America,Low,93,209,0.0899,16.34,10.0,5,5
Prime Video,Standard,Real-time Voice Dubbing,Stressed,Smart Glasses,Movies,Europe,Low,90,175,0.2574,12.33,9.78,1,6
YouTube,Standard,Mood-Based Playlist,Bored,Smart Glasses,Shorts,Europe,Low,100,125,0.1058,17.33,10.0,1,4
Netflix,Standard,AI-Generated Summary,Anxious,Smart Glasses,Shorts,Europe,High,68,90,0.1195,24.57,7.66,44,1
Netflix,Premium AI-Plus,Real-time Voice Dubbing,Happy,Smart Glasses,Gaming,North America,Medium,96,143,0.384,13.83,8.32,1,4
YouTube,Ad-Supported,Personalized Story Ending,Bored,Apple Vision Pro,Gaming,Europe,Low,84,67,0.1762,27.11,6.99,3,5
Prime Video,Ad-Supported,Mood-Based Playlist,Bored,Foldable Phone,Gaming,Asia Pacific,High,83,255,0.2018,11.65,8.22,2,5
YouTube,Standard,Mood-Based Playlist,Happy,AI-Integrated TV,Shorts,Asia Pacific,High,90,181,0.4444,12.54,7.9,3,1
YouTube,Standard,Mood-Based Playlist,Anxious,AI-Integrated TV,Shorts,Europe,Low,52,178,0.3002,12.57,9.09,2,4
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Happy,Apple Vision Pro,Education,Middle East & Africa,Low,66,19,0.2662,8.64,8.62,1,5
YouTube,Standard,Real-time Voice Dubbing,Happy,AI-Integrated TV,Shorts,Middle East & Africa,Medium,100,154,0.0743,2.94,8.57,39,1
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Happy,Apple Vision Pro,Education,Middle East & Africa,Medium,94,106,0.0318,7.63,8.63,1,2
TikTok,Standard,Virtual Background Sync,Happy,Foldable Phone,Movies,Asia Pacific,Low,83,42,0.1091,8.81,9.17,1,3
YouTube,Premium AI-Plus,Personalized Story Ending,Energetic,Foldable Phone,Gaming,Latin America,Medium,46,82,0.0624,18.61,5.12,2,5
YouTube,Ad-Supported,Mood-Based Playlist,Anxious,Foldable Phone,Shorts,Latin America,High,28,111,0.1786,23.54,7.74,19,3
YouTube,Standard,Mood-Based Playlist,Happy,Foldable Phone,Gaming,Asia Pacific,High,65,200,0.1317,7.41,5.23,2,6
Netflix,Standard,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Education,Latin America,Medium,78,92,0.1574,8.1,10.0,2,5
Netflix,Standard,Mood-Based Playlist,Bored,Foldable Phone,Shorts,Europe,Low,95,64,0.1615,9.57,8.42,1,4
YouTube,Standard,Mood-Based Playlist,Anxious,AI-Integrated TV,Gaming,Europe,Low,81,95,0.2005,12.74,6.35,61,2
TikTok,Ad-Supported,Virtual Background Sync,Anxious,Foldable Phone,Education,Latin America,High,43,163,0.1007,31.31,6.09,5,5
Netflix,Ad-Supported,AI-Generated Summary,Happy,Foldable Phone,Education,Middle East & Africa,High,51,103,0.0035,11.05,7.86,2,7
YouTube,Standard,Mood-Based Playlist,Stressed,Apple Vision Pro,Gaming,Latin America,Low,80,19,0.257,23.15,9.97,1,5
Prime Video,Premium AI-Plus,Personalized Story Ending,Energetic,Smart Glasses,Movies,Europe,High,43,92,0.2434,13.88,7.78,2,5
YouTube,Standard,Virtual Background Sync,Energetic,AI-Integrated TV,Movies,Middle East & Africa,Low,100,93,0.207,12.8,10.0,1,1
Prime Video,Premium AI-Plus,AI-Generated Summary,Energetic,Apple Vision Pro,Gaming,Asia Pacific,Low,39,101,0.0558,11.26,9.1,74,5
Netflix,Standard,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Movies,North America,Medium,20,222,0.4725,14.31,6.28,2,3
Apple TV+,Ad-Supported,Personalized Story Ending,Happy,Apple Vision Pro,Shorts,Asia Pacific,Medium,100,85,0.2146,30.88,10.0,3,6
Disney+ AI,Standard,Personalized Story Ending,Anxious,Smart Glasses,Shorts,Latin America,High,55,208,0.2414,16.86,9.55,70,4
Disney+ AI,Premium AI-Plus,Real-time Voice Dubbing,Happy,Apple Vision Pro,Gaming,Asia Pacific,Medium,63,189,0.5003,13.23,6.74,1,6
YouTube,Standard,Mood-Based Playlist,Happy,AI-Integrated TV,Gaming,Asia Pacific,Low,98,167,0.3162,21.1,8.05,3,6
TikTok,Premium AI-Plus,Real-time Voice Dubbing,Bored,AI-Integrated TV,Movies,Europe,High,54,116,0.3427,29.42,6.37,1,7
Netflix,Ad-Supported,Mood-Based Playlist,Anxious,AI-Integrated TV,Gaming,Middle East & Africa,Low,65,102,0.0025,19.78,7.45,2,1
Prime Video,Ad-Supported,AI-Generated Summary,Anxious,AI-Integrated TV,Movies,North America,High,49,233,0.1885,4.19,1.72,24,5
YouTube,Standard,Real-time Voice Dubbing,Happy,Smart Glasses,Shorts,Europe,Low,100,269,0.2324,15.86,5.65,1,4
Apple TV+,Standard,Virtual Background Sync,Anxious,AI-Integrated TV,Movies,North America,High,19,139,0.0025,14.39,7.71,1,3
Netflix,Standard,Real-time Voice Dubbing,Happy,Smart Glasses,Education,Latin America,Low,37,232,0.0524,13.62,9.62,1,6
Apple TV+,Standard,AI-Generated Summary,Energetic,AI-Integrated TV,Shorts,Europe,High,94,113,0.13,30.07,9.79,1,1
YouTube,Premium AI-Plus,Virtual Background Sync,Bored,Smart Glasses,Education,Europe,Medium,87,79,0.0367,32.74,8.46,1,5
Prime Video,Standard,AI-Generated Summary,Happy,AI-Integrated TV,Movies,Latin America,Medium,79,62,0.0576,2.34,8.19,2,5
YouTube,Standard,Virtual Background Sync,Happy,AI-Integrated TV,Gaming,Europe,Low,56,127,0.1003,33.14,7.69,29,1
YouTube,Standard,AI-Generated Summary,Energetic,AI-Integrated TV,Shorts,Europe,Low,70,168,0.3336,14.89,6.62,1,2
Netflix,Standard,Real-time Voice Dubbing,Happy,AI-Integrated TV,Education,Middle East & Africa,High,68,194,0.2787,9.8,8.1,64,1
Apple TV+,Standard,Mood-Based Playlist,Bored,Foldable Phone,Movies,Middle East & Africa,Low,70,91,0.0025,13.58,9.03,1,5
Apple TV+,Standard,Personalized Story Ending,Bored,Smart Glasses,Movies,North America,High,37,70,0.169,8.63,6.64,1,6
YouTube,Ad-Supported,Mood-Based Playlist,Stressed,AI-Integrated TV,Gaming,Latin America,Low,39,209,0.384,11.13,6.85,51,6
Apple TV+,Premium AI-Plus,Virtual Background Sync,Happy,AI-Integrated TV,Shorts,Middle East & Africa,Medium,82,47,0.5988,10.02,9.72,3,1
YouTube,Standard,Personalized Story Ending,Energetic,Smart Glasses,Shorts,Europe,High,72,237,0.0025,34.17,9.18,10,1
YouTube,Premium AI-Plus,Mood-Based Playlist,Anxious,Smart Glasses,Shorts,Asia Pacific,Low,100,202,0.0488,6.96,3.79,1,1
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Happy,Foldable Phone,Gaming,Europe,Medium,68,265,0.2589,9.54,8.33,1,5
YouTube,Standard,Mood-Based Playlist,Bored,Foldable Phone,Shorts,North America,Medium,61,159,0.1396,11.87,9.25,1,6
YouTube,Standard,Personalized Story Ending,Anxious,Apple Vision Pro,Movies,North America,Medium,95,124,0.1075,24.49,8.55,1,6
YouTube,Ad-Supported,AI-Generated Summary,Happy,Foldable Phone,Shorts,Asia Pacific,Medium,56,116,0.0564,16.77,8.39,1,5
Netflix,Ad-Supported,Personalized Story Ending,Stressed,Foldable Phone,Gaming,Middle East & Africa,Medium,36,177,0.0877,21.59,10.0,1,1
Disney+ AI,Standard,Mood-Based Playlist,Energetic,Apple Vision Pro,Shorts,Europe,Low,74,122,0.0025,10.63,10.0,7,7
YouTube,Standard,AI-Generated Summary,Stressed,Smart Glasses,Movies,Asia Pacific,High,79,120,0.3854,14.62,5.76,3,5
YouTube,Standard,AI-Generated Summary,Anxious,Apple Vision Pro,Education,Middle East & Africa,Medium,69,150,0.235,23.24,9.73,3,5
Netflix,Standard,Personalized Story Ending,Bored,AI-Integrated TV,Shorts,Asia Pacific,Low,93,126,0.0025,28.2,9.73,9,1
YouTube,Ad-Supported,Mood-Based Playlist,Anxious,Smart Glasses,Shorts,Asia Pacific,Low,70,88,0.3579,13.92,8.09,16,5
TikTok,Ad-Supported,Mood-Based Playlist,Anxious,AI-Integrated TV,Movies,Middle East & Africa,High,11,185,0.1578,7.85,10.0,3,6
YouTube,Ad-Supported,Virtual Background Sync,Energetic,Foldable Phone,Gaming,North America,High,72,117,0.2649,1.95,6.53,1,4
Disney+ AI,Standard,AI-Generated Summary,Stressed,AI-Integrated TV,Movies,Asia Pacific,Medium,25,91,0.0352,9.16,9.15,2,1
Disney+ AI,Ad-Supported,Mood-Based Playlist,Anxious,Apple Vision Pro,Movies,Middle East & Africa,Low,15,163,0.2246,15.25,5.45,1,5
